ID,Age,DOB,Name,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,VELO,STM,Draft,OA Pick
11782,24,02/01/1997,NICK MCGUIGAN,2.5 Stars,3.5 Stars,Fragile,80,45,60,80,-,-,80,-,-,-,-,-,-,-,-,98-100,30,2015,224
10967,25,11/09/1995,TONY SMITH,2.0 Stars,2.0 Stars,Normal,50,35,45,50,-,-,50,50,-,-,-,-,-,-,-,92-94,40,2014,225
15792,23,09/18/1997,Constant van den Bogaert,1.5 Stars,2.0 Stars,Normal,70,30,45,80,-,-,80,-,-,-,-,-,-,-,-,94-96,25,2020,226
14441,20,06/26/2000,Livio Ciaravella,1.5 Stars,2.0 Stars,Fragile,50,40,45,45,55,-,45,-,-,55,-,-,-,-,-,93-95,75,2019,224
13027,23,05/26/1998,Sadaqat Mahdi,2.0 Stars,3.0 Stars,Normal,70,45,65,80,-,-,75,-,-,-,-,-,-,-,-,95-97,25,2017,226
13382,21,07/30/1999,Rolf Redman,1.0 Stars,1.5 Stars,Normal,45,30,50,50,40,-,45,-,-,45,-,-,-,-,-,96-98,35,2021,227
12948,26,01/12/1995,MARTY ROMAN,2.0 Stars,2.0 Stars,Fragile,50,45,50,50,50,55,55,50,-,50,-,-,-,-,-,93-95,70,2016,228
11494,26,05/27/1995,EDWIN VILLALOBOS,2.0 Stars,2.0 Stars,Fragile,65,45,45,80,-,-,80,60,70,-,-,-,-,-,-,95-97,30,2014,226
9621,30,03/23/1991,JAY YANCHEK,2.5 Stars,2.5 Stars,Normal,55,55,45,75,55,-,-,-,-,-,-,-,-,75,-,94-96,45,2010,202
12243,23,08/19/1997,SCOTT STOKES,1.5 Stars,2.0 Stars,Durable,45,45,45,55,45,-,-,40,-,-,-,-,-,-,-,92-94,70,2016,229
11704,25,09/07/1995,LORENZ DOEDENS,2.0 Stars,2.5 Stars,Normal,80,50,45,80,-,-,80,-,-,-,-,-,-,-,-,96-98,25,2014,228
12440,23,07/09/1997,DAVID HERNANDEZ,1.5 Stars,1.5 Stars,Normal,55,40,30,70,-,50,55,-,-,-,-,-,-,-,-,93-95,40,2016,231
16214,22,09/03/1998,Matt Winter,1.5 Stars,1.5 Stars,Normal,45,40,45,50,60,-,50,-,-,50,-,-,-,-,-,90-92,35,2020,230
12453,22,07/18/1998,ASIM BABIC,1.5 Stars,2.0 Stars,Normal,70,35,45,80,55,-,-,70,-,-,-,-,-,-,-,96-98,45,2020,231
10599,26,11/11/1994,NICK KENNEY,1.5 Stars,1.5 Stars,Fragile,45,45,40,55,50,55,-,-,-,50,-,-,-,-,-,93-95,65,2016,232
10626,26,09/20/1994,RUBEN MEASTAS,2.0 Stars,2.0 Stars,Normal,55,45,35,65,55,50,70,-,-,-,-,-,-,-,-,94-96,55,2013,228
10641,27,03/09/1994,ALEC EVANS,1.5 Stars,1.5 Stars,Normal,45,35,45,50,50,-,-,45,-,45,-,-,-,-,-,93-95,65,2013,229
15595,23,03/06/1998,Hyung-hwa Kim,1.5 Stars,2.0 Stars,Normal,35,45,50,40,-,-,40,40,-,-,-,-,-,-,-,89-91,65,2020,232
9754,29,05/20/1992,KYLE PEDERSEN,2.0 Stars,2.0 Stars,Iron Man,45,45,45,65,55,-,50,-,-,-,-,-,-,-,-,94-96,55,2010,207
10984,24,07/27/1996,MAYUMI SHIMOMURA,1.5 Stars,1.5 Stars,Normal,45,35,30,55,-,50,-,-,-,-,-,-,-,65,-,94-96,50,2017,231
13001,26,01/06/1995,SEAN BANNERMAN,2.0 Stars,2.0 Stars,Normal,60,35,45,65,-,-,-,50,65,55,-,-,-,-,-,91-93,25,2016,234
15552,20,01/01/2001,Trevor Brandsen,1.5 Stars,2.0 Stars,Normal,45,45,45,65,55,-,40,-,-,-,-,-,-,-,-,91-93,65,2019,230
10953,25,01/13/1996,JOHN GONZALEZ,1.5 Stars,2.0 Stars,Normal,65,45,45,80,60,-,70,-,-,-,-,-,-,-,-,93-95,30,2017,232
14402,21,09/08/1999,Bob Blythe,1.5 Stars,2.0 Stars,Fragile,50,35,45,55,-,-,-,50,-,55,-,-,-,-,-,91-93,55,2018,235
13392,22,07/21/1998,Harry Drost,1.0 Stars,1.5 Stars,Normal,55,20,40,65,-,70,-,-,-,-,-,-,-,-,-,93-95,30,2021,234
11788,23,07/22/1997,RUDKO KONTIC,2.0 Stars,2.0 Stars,Normal,65,40,35,80,-,-,80,-,-,-,-,-,-,-,-,96-98,25,2015,232
14995,23,11/06/1997,Gerd MacDonald,1.5 Stars,2.5 Stars,Normal,70,45,60,50,-,-,-,75,-,60,-,-,-,-,-,91-93,35,2020,234
16221,21,02/12/2000,Jong-ho Kim,1.5 Stars,2.0 Stars,Fragile,40,40,50,40,40,-,40,40,-,35,-,-,-,-,-,90-92,45,2021,235
12451,22,07/16/1998,COLIN LAURENDEAU,1.5 Stars,1.5 Stars,Normal,50,35,35,-,35,70,80,-,-,55,-,-,-,50,-,95-97,40,2019,232
16200,22,08/29/1998,Otton van der Horst,1.5 Stars,1.5 Stars,Durable,45,30,50,45,-,50,35,50,-,-,-,-,-,-,-,89-91,35,2020,235
15088,20,04/12/2001,Jose Colunga,1.5 Stars,2.0 Stars,Normal,50,45,40,50,50,65,-,50,-,-,45,-,-,-,-,91-93,40,2021,236
13870,21,07/06/1999,Ismael Molina,1.5 Stars,2.0 Stars,Normal,40,35,50,45,45,-,-,-,35,-,-,-,-,-,-,92-94,50,2018,237
11588,24,07/20/1996,RYAN FERGUSON,2.0 Stars,2.5 Stars,Normal,50,55,50,55,65,-,-,-,65,-,-,-,-,-,-,92-94,45,2016,238
14483,21,04/22/2000,Desidério Gondar,1.0 Stars,1.5 Stars,Normal,45,20,35,55,35,-,45,45,-,-,-,-,-,-,-,96-98,65,2019,234
15012,23,06/09/1997,Manuel Gonzalez,1.5 Stars,2.0 Stars,Normal,40,45,45,35,35,-,-,40,-,30,-,-,-,-,-,86-88,70,2020,237
11641,24,03/08/1997,MASAKATSU KIMURA,2.0 Stars,2.0 Stars,Normal,55,50,45,80,50,-,-,-,50,-,-,-,-,-,-,97-99,55,2015,235
16405,18,05/31/2003,Hector Orozco,1.0 Stars,2.0 Stars,Normal,50,40,55,60,-,-,-,40,55,65,-,-,-,-,-,90-92,35,2021,237
13395,22,05/31/1999,Tsukasa Kato,1.5 Stars,2.0 Stars,Normal,45,45,45,75,50,-,45,-,-,-,-,-,-,-,-,94-96,40,2021,238
11632,23,06/08/1997,ZHU MAK,2.0 Stars,2.0 Stars,Normal,45,40,40,50,30,-,-,45,-,40,-,-,-,-,-,97-99,50,2015,236
15862,18,01/24/2003,Mark Gaudet,1.0 Stars,1.5 Stars,Normal,45,40,40,45,45,-,45,-,-,-,-,-,-,-,-,91-93,35,2021,239
13069,21,06/19/1999,Chris Stewart,1.5 Stars,2.0 Stars,Normal,50,70,40,60,55,75,-,45,-,-,-,45,-,-,-,93-95,75,2017,238
14469,20,04/26/2001,Taro Yoshioka,1.0 Stars,2.0 Stars,Normal,80,35,35,80,-,-,80,-,-,-,-,-,-,-,-,96-98,25,2019,236
11576,25,05/29/1996,ROBBY DROHAN,2.0 Stars,2.0 Stars,Normal,40,40,45,40,35,-,-,40,40,-,-,-,-,-,-,90-92,40,2015,238
13259,23,01/23/1998,Mitsuharu Kinoshita,1.5 Stars,2.0 Stars,Normal,65,50,40,80,60,-,-,-,-,-,-,-,-,-,-,96-98,25,2020,240
10985,25,06/16/1995,KEITH KLEIN,2.0 Stars,2.0 Stars,Normal,50,45,40,70,50,-,70,-,-,-,-,-,-,-,-,95-97,50,2014,239
13029,21,08/25/1999,Ernst Mahoney,2.0 Stars,2.0 Stars,Normal,45,45,50,65,65,-,45,-,-,-,-,-,-,-,-,93-95,50,2017,239
8459,33,04/30/1988,DOLAN MARSTELLER,2.0 Stars,2.0 Stars,Normal,55,30,45,55,-,-,-,60,-,-,-,-,-,-,-,92-94,65,2009,216
10639,27,05/06/1994,ADAM MEYER,1.5 Stars,1.5 Stars,Normal,45,30,25,50,35,-,-,-,45,-,-,-,-,-,-,93-95,35,2016,241
16213,22,07/02/1998,Paulino Pascoal,1.5 Stars,1.5 Stars,Normal,50,25,45,50,-,60,-,-,-,-,-,-,-,-,-,90-92,35,2021,240
12244,22,07/22/1998,TIMMO VAN VLIJMEN,1.5 Stars,1.5 Stars,Normal,45,40,35,55,50,-,50,-,-,-,-,-,-,-,-,94-96,35,2019,237
14480,19,08/16/2001,Alfie Duke,1.5 Stars,2.0 Stars,Normal,60,35,40,80,-,65,-,55,35,65,-,-,-,-,-,95-97,30,2019,238
14411,24,07/31/1996,Eric Gates,1.5 Stars,1.5 Stars,Normal,45,20,45,45,45,-,-,45,-,45,-,-,-,-,-,90-92,65,2018,242
12971,24,04/17/1997,JULIO SOLIS,1.5 Stars,2.0 Stars,Durable,45,50,45,55,-,50,-,-,-,-,-,-,-,-,-,95-97,30,2020,241
13286,26,11/27/1994,Jordan van den Berg,1.5 Stars,1.5 Stars,Fragile,45,35,45,45,30,-,-,45,-,45,-,-,-,-,-,89-91,25,2017,240
13947,20,06/21/2000,Martin Newbold,1.5 Stars,2.5 Stars,Normal,70,60,45,80,-,-,-,-,-,-,-,65,-,-,-,95-97,25,2019,239
13978,21,09/27/1999,Zion Benford,1.0 Stars,1.5 Stars,Fragile,50,20,35,75,45,-,-,-,-,-,-,-,-,-,-,95-97,25,2018,244
16226,22,04/22/1999,Dermott Cole,1.5 Stars,1.5 Stars,Normal,40,40,45,40,50,45,35,-,-,-,-,-,-,-,-,87-89,45,2021,243
12433,23,10/19/1997,IJSBRAND DE BRUIJN,1.5 Stars,1.5 Stars,Normal,50,40,35,50,40,-,50,50,-,-,-,-,-,35,-,94-96,35,2016,244
12307,24,01/31/1997,MIKE EDWARDS,2.0 Stars,2.0 Stars,Fragile,45,45,45,50,45,55,45,-,-,-,-,-,-,-,-,92-94,35,2015,241
8033,33,12/14/1987,RICKY CRUZ,2.0 Stars,2.0 Stars,Normal,50,40,35,60,50,-,65,-,-,-,-,-,-,-,-,94-96,60,2007,224
8492,32,05/14/1989,PETE FERGUSSON,2.0 Stars,2.0 Stars,Fragile,45,40,45,50,-,50,-,25,-,25,-,-,-,-,-,91-93,55,2007,225
5852,41,01/12/1980,Israel Martinez,2.0 Stars,2.0 Stars,Fragile,40,50,45,-,50,20,-,-,-,45,45,-,-,-,-,88-90,55,0,643
14832,21,12/07/1999,Tobias Aalderink,1.5 Stars,2.5 Stars,Fragile,55,60,45,80,65,-,-,-,-,-,-,-,-,-,-,96-98,25,0,0
16691,18,01/28/2003,Akram Abbas,1.0 Stars,2.0 Stars,Normal,75,30,45,80,55,-,50,75,-,80,-,-,-,-,-,95-97,50,0,0
13616,22,08/14/1998,Iwan Abbas,2.0 Stars,2.0 Stars,Durable,50,35,40,80,-,-,55,-,-,-,-,-,-,-,-,98-100,25,0,0
14945,20,11/14/2000,Sadaqat Abbud,0.5 Stars,1.5 Stars,Normal,45,25,25,50,45,-,-,50,-,-,-,-,-,-,-,90-92,35,0,0
15193,20,03/06/2001,Saud Abdul-Ghafur,0.5 Stars,1.5 Stars,Normal,45,30,35,50,45,45,45,-,40,-,-,-,-,45,-,90-92,40,0,0
12505,26,03/29/1995,Aniq Abdul-Rashid,1.5 Stars,2.0 Stars,Normal,55,20,50,75,-,45,55,60,-,-,-,-,-,-,-,96-98,50,0,0
11882,25,03/25/1996,Leonor Accioli,2.0 Stars,2.5 Stars,Normal,60,50,50,80,-,-,-,65,-,60,-,-,-,-,-,96-98,40,0,0
12572,24,10/25/1996,Danny Aceituno,1.5 Stars,1.5 Stars,Fragile,40,20,45,45,45,-,-,-,50,-,45,-,-,-,-,89-91,40,0,0
13676,23,11/25/1997,Pierluigi Acquaviva,1.5 Stars,1.5 Stars,Normal,40,45,40,40,35,-,35,40,-,-,-,-,-,-,-,91-93,35,0,0
13904,22,12/03/1998,Mick Adams,1.5 Stars,1.5 Stars,Normal,50,45,45,55,60,-,45,50,-,-,-,-,-,50,-,92-94,40,0,0
16469,17,11/15/2003,Jeff Adamson,1.0 Stars,2.0 Stars,Normal,50,50,50,80,50,-,-,-,-,-,-,-,-,-,-,94-96,40,0,0
14819,21,12/20/1999,Victor Agramonte,2.0 Stars,4.0 Stars,Normal,70,60,80,80,-,-,80,45,-,-,-,-,-,-,-,97-99,30,0,0
12732,23,06/24/1997,Pedro Aguilar,2.0 Stars,2.0 Stars,Normal,45,45,50,50,50,50,50,50,-,-,-,-,-,-,-,91-93,50,0,0
10754,26,11/09/1994,Jose Aguilera,2.0 Stars,2.0 Stars,Normal,50,40,35,55,-,50,-,50,-,-,-,-,-,-,-,94-96,55,0,0
11051,26,12/30/1994,Jae-woo Ahn,1.5 Stars,1.5 Stars,Durable,45,25,40,55,45,-,-,-,-,50,-,-,-,-,-,94-96,40,0,0
13554,23,12/19/1997,Ji-hu Ahn,1.5 Stars,2.0 Stars,Normal,40,50,50,45,40,-,-,-,-,-,-,-,-,40,-,89-91,50,0,0
14921,21,10/04/1999,Min-kyu Ahn,0.5 Stars,1.5 Stars,Normal,45,20,40,50,50,55,-,-,35,-,-,-,-,-,-,91-93,45,0,0
14039,23,05/01/1998,Seung-hyeon Ahn,1.5 Stars,2.0 Stars,Normal,40,45,55,40,45,-,-,45,-,35,-,-,-,-,-,88-90,45,0,0
11932,25,06/07/1995,Henry Aikman,1.5 Stars,1.5 Stars,Normal,40,30,40,45,45,-,40,-,-,-,40,-,-,-,-,92-94,35,0,0
16725,18,05/25/2003,Takashi Akutagawa,1.0 Stars,2.0 Stars,Normal,45,45,50,65,55,-,-,40,-,-,-,-,-,-,-,90-92,60,0,0
16576,19,04/12/2002,Braz Alade,0.5 Stars,1.5 Stars,Normal,35,25,45,40,-,-,40,45,-,-,-,-,-,-,-,86-88,55,0,0
17360,17,02/14/2004,Ricardo Alanis,0.5 Stars,1.5 Stars,Durable,40,40,40,35,-,40,-,-,35,40,-,-,-,-,-,87-89,35,0,0
16919,18,08/11/2002,Gian-Carlo Alasia,1.5 Stars,1.5 Stars,Fragile,45,40,35,45,45,-,45,-,-,-,-,-,-,-,-,89-91,45,0,0
14485,20,12/04/2000,Arcibaldo Albino,1.5 Stars,2.0 Stars,Normal,50,55,45,50,-,60,-,-,-,-,-,-,-,-,-,90-92,30,0,0
12074,25,11/14/1995,Egidio Alboreto,1.5 Stars,1.5 Stars,Fragile,50,25,35,45,50,50,45,45,50,-,-,-,-,-,-,91-93,25,0,0
15186,20,10/31/2000,Rodrige Aleixo,0.5 Stars,1.5 Stars,Normal,35,30,25,40,-,-,35,-,-,-,-,-,-,-,-,87-89,20,0,0
11212,26,01/11/1995,Andres Alfaro,2.5 Stars,2.5 Stars,Normal,60,55,50,80,50,70,-,-,-,-,-,-,-,-,-,95-97,30,0,0
17366,17,12/04/2003,Rodrigo Alicea,0.5 Stars,1.5 Stars,Normal,45,25,45,50,45,-,-,-,45,-,-,-,-,-,-,89-91,55,0,0
17265,17,11/28/2003,Samuel Allen,0.5 Stars,1.5 Stars,Normal,45,35,40,45,50,-,40,-,45,-,-,-,-,-,-,87-89,35,0,0
16443,18,02/22/2003,Christopher Allwood,1.0 Stars,2.5 Stars,Durable,50,60,50,65,50,-,55,45,-,-,-,-,-,-,-,91-93,60,0,0
14618,21,08/01/1999,Les Almond,1.0 Stars,1.5 Stars,Normal,45,35,35,50,45,50,-,50,-,-,-,45,-,-,-,93-95,45,0,0
14328,22,05/07/1999,Carlomaria Alti,1.5 Stars,2.5 Stars,Fragile,60,50,45,55,60,-,-,60,-,-,-,-,-,-,-,90-92,55,0,0
16841,19,04/07/2002,Arturo Alvarado,1.5 Stars,3.0 Stars,Normal,50,50,65,80,70,-,-,50,-,-,-,-,-,-,-,94-96,60,0,0
13157,23,08/25/1997,Daniel Alvarado,2.0 Stars,2.0 Stars,Fragile,50,35,45,50,55,-,55,-,-,-,50,55,-,-,-,91-93,55,0,0
16503,18,06/30/2002,Juan Alvarado,0.5 Stars,2.0 Stars,Fragile,40,40,45,45,50,25,-,-,-,45,-,-,-,-,-,87-89,55,0,0
12210,24,08/08/1996,Jordan Alvarez,1.5 Stars,2.0 Stars,Normal,45,45,45,55,-,55,-,50,-,-,-,-,-,-,-,94-96,40,0,0
13542,22,07/01/1998,Jose Alvarez,1.5 Stars,2.5 Stars,Normal,65,45,50,80,65,-,-,-,80,55,-,-,-,-,-,94-96,55,0,0
10416,28,10/15/1992,Jose Alvarran,2.0 Stars,2.0 Stars,Normal,55,35,45,65,-,40,-,-,-,55,-,-,-,-,-,94-96,35,0,0
14159,22,09/22/1998,Yoshimochi Amano,1.5 Stars,2.0 Stars,Normal,45,50,45,50,-,-,50,50,-,-,-,-,-,-,-,93-95,35,0,0
16117,19,11/28/2001,Ragheb Ameer,1.0 Stars,1.5 Stars,Durable,50,30,45,60,-,65,-,-,-,-,-,-,-,-,-,91-93,35,0,0
16807,17,09/04/2003,Alex Amigon,1.0 Stars,2.5 Stars,Durable,50,55,50,55,55,-,-,55,-,-,-,-,-,-,-,89-91,80,0,0
17258,17,10/09/2003,Shakir Amjad,0.5 Stars,1.5 Stars,Normal,40,30,35,40,40,-,-,40,-,-,-,-,-,-,-,87-89,65,0,0
12238,24,06/10/1996,Eitor Amora,1.5 Stars,1.5 Stars,Normal,50,30,40,65,50,-,-,-,55,-,-,-,-,-,-,92-94,35,0,0
16056,18,06/10/2002,Sisto Amoras,0.5 Stars,1.0 Stars,Durable,45,25,20,45,-,-,45,-,-,-,-,-,-,-,-,88-90,35,0,0
17617,15,10/19/2005,Dwayne Anderson,0.5 Stars,2.0 Stars,Normal,45,45,50,60,50,-,-,-,35,-,-,-,-,-,-,90-92,45,0,0
16946,16,01/22/2005,Danny Andina,1.0 Stars,2.0 Stars,Normal,55,40,50,55,-,-,-,-,-,-,-,-,-,80,-,90-92,30,0,0
16032,19,10/26/2001,Yoshihito Ando,1.0 Stars,1.5 Stars,Normal,45,40,40,55,45,-,-,-,-,55,-,-,-,-,-,91-93,45,0,0
17736,15,10/10/2005,Gherardo Andretto,0.5 Stars,2.5 Stars,Normal,50,45,55,65,60,-,-,-,75,-,-,-,-,-,-,90-92,70,0,0
15746,18,10/21/2002,Jovan Andric,1.0 Stars,2.0 Stars,Normal,45,50,45,45,50,-,-,-,-,50,-,-,-,-,-,88-90,35,0,0
11890,25,11/16/1995,Milan Andric,1.5 Stars,1.5 Stars,Normal,50,25,35,60,45,-,-,50,-,-,-,-,-,-,-,93-95,50,0,0
16696,18,11/12/2002,Gerardo Andriolo,0.5 Stars,1.5 Stars,Normal,35,30,45,35,40,-,-,40,-,45,-,-,-,-,-,87-89,50,0,0
16440,17,08/05/2003,Ahmed Anwar,1.0 Stars,3.5 Stars,Normal,50,65,55,65,60,-,-,-,-,65,-,-,-,-,-,90-92,60,0,0
17330,17,02/11/2004,Musa Anwar,1.5 Stars,3.0 Stars,Normal,65,55,45,75,60,45,-,70,-,65,-,-,-,-,-,89-91,60,0,0
16935,17,11/25/2003,Yaseen Anwar,1.0 Stars,2.5 Stars,Normal,45,50,50,50,55,-,-,-,35,-,-,-,-,-,-,87-89,50,0,0
16924,18,12/08/2002,Nobuyuki Aoki,0.5 Stars,1.5 Stars,Normal,45,30,45,50,50,-,-,40,-,-,-,-,-,-,-,91-93,50,0,0
16889,28,05/01/1993,Shohei Aoki,3.0 Stars,3.0 Stars,Normal,65,50,50,80,-,-,80,-,-,-,-,-,-,-,-,95-97,30,0,0
16921,27,05/30/1994,Henry Aponte,2.5 Stars,2.5 Stars,Normal,45,50,50,45,45,45,45,45,-,45,-,-,-,-,-,90-92,50,0,0
13133,23,09/18/1997,Antonio Aquino,1.5 Stars,2.0 Stars,Fragile,45,40,55,40,60,65,-,-,-,55,-,-,-,-,-,91-93,50,0,0
16741,17,06/11/2003,Marcos Arango,0.5 Stars,1.5 Stars,Normal,40,30,50,40,45,45,40,-,40,-,-,-,-,30,-,87-89,45,0,0
14056,22,09/21/1998,Edwin Araujo,2.0 Stars,2.0 Stars,Fragile,45,50,45,45,50,-,35,-,-,-,-,-,-,-,-,91-93,70,0,0
17847,16,01/22/2005,Raynaud Ardito,0.5 Stars,2.0 Stars,Normal,40,50,40,45,45,-,-,-,-,45,-,-,-,-,-,88-90,50,0,0
17622,15,01/15/2006,Manny Arellano,1.0 Stars,2.0 Stars,Normal,55,35,50,55,70,-,-,-,80,-,-,-,-,-,-,89-91,50,0,0
17286,17,06/19/2003,Roberto Arellano,1.5 Stars,2.5 Stars,Normal,50,60,55,55,55,-,-,-,-,-,-,-,-,75,-,90-92,50,0,0
14966,21,03/27/2000,Victor Arenos,1.5 Stars,2.0 Stars,Normal,65,35,40,80,55,-,-,-,65,-,-,-,-,-,-,97-99,50,0,0
17413,16,09/23/2004,Kadir Arfan,0.5 Stars,2.5 Stars,Durable,50,40,65,60,-,-,-,65,-,-,-,-,-,75,-,89-91,50,0,0
15922,19,07/17/2001,Hunfried Armborst,0.5 Stars,1.5 Stars,Normal,40,25,45,40,45,-,-,45,-,40,-,-,-,-,-,87-89,50,0,0
17039,17,11/30/2003,Jacopo Armelini,0.5 Stars,2.0 Stars,Normal,45,45,50,45,45,-,-,-,45,-,-,-,-,-,-,88-90,70,0,0
12654,24,02/15/1997,Francisco Armendariz,2.0 Stars,2.0 Stars,Normal,45,35,45,45,50,45,45,-,-,50,-,-,-,-,-,91-93,45,0,0
16976,16,06/20/2004,Aidan Armstrong,0.5 Stars,2.5 Stars,Normal,55,50,50,55,80,-,40,-,-,-,-,-,-,-,-,89-91,50,0,0
12202,24,09/05/1996,Alejandro Arocha,2.0 Stars,2.0 Stars,Normal,45,50,50,50,50,40,-,-,-,-,-,-,-,50,-,93-95,40,0,0
16796,18,09/10/2002,Jose Arredondo,0.5 Stars,1.5 Stars,Normal,45,30,45,45,-,45,-,-,-,-,-,-,-,-,-,89-91,40,0,0
14372,21,09/26/1999,Nelson Arriola,1.0 Stars,1.5 Stars,Normal,40,30,45,45,45,-,45,-,-,-,-,-,-,-,-,90-92,40,0,0
15481,21,03/17/2000,Faruq Asadel,1.0 Stars,1.5 Stars,Normal,35,30,50,35,-,40,-,-,-,-,-,-,-,-,-,88-90,25,0,0
16111,19,11/18/2001,Leão Asai,1.0 Stars,1.5 Stars,Normal,50,25,50,-,-,-,60,-,-,70,-,-,-,-,-,93-95,30,0,0
16657,18,07/25/2002,Albert Ashley,0.5 Stars,1.5 Stars,Normal,35,25,45,40,35,-,35,40,-,-,-,-,-,-,-,88-90,55,0,0
17419,16,07/17/2004,Bert Aslam,0.5 Stars,1.5 Stars,Normal,45,25,35,45,-,50,-,-,-,-,-,-,-,-,-,88-90,40,0,0
13741,22,07/12/1998,Kane Aston,1.5 Stars,2.0 Stars,Fragile,50,30,45,80,55,-,-,-,40,-,-,-,-,-,-,94-96,50,0,0
10667,27,01/09/1994,Gervasio Atares,2.0 Stars,2.0 Stars,Normal,55,35,50,75,40,-,-,50,-,-,-,-,-,-,-,94-96,55,0,0
17829,16,03/13/2005,Trevor Atkins,1.0 Stars,2.0 Stars,Normal,50,40,50,55,60,-,-,-,40,-,-,-,-,-,-,89-91,50,0,0
16906,17,07/01/2003,Daniel Atkinson,0.5 Stars,2.0 Stars,Normal,45,45,45,45,45,-,45,45,50,-,-,-,-,-,-,88-90,60,0,0
14132,23,03/03/1998,Mark Atkinson,1.5 Stars,2.0 Stars,Normal,45,45,50,45,55,50,-,50,-,-,-,-,-,-,-,91-93,40,0,0
14851,21,07/09/1999,Ewan Attwood,1.5 Stars,2.0 Stars,Normal,55,45,45,-,-,-,75,-,-,65,-,-,-,-,-,95-97,25,0,0
11286,26,04/30/1995,Jesse Auger,2.0 Stars,2.0 Stars,Normal,55,40,35,70,50,-,-,-,55,-,-,-,-,-,-,94-96,55,0,0
16985,16,10/29/2004,Francisco Avalos,1.0 Stars,3.0 Stars,Normal,50,60,55,60,60,-,-,-,40,-,-,-,-,-,-,89-91,60,0,0
17554,17,01/11/2004,Javy Avalos,0.5 Stars,2.0 Stars,Normal,45,45,50,75,50,-,45,-,-,-,-,-,-,-,-,92-94,65,0,0
12702,24,05/25/1997,Vic Avalos,1.5 Stars,1.5 Stars,Normal,50,35,35,50,40,-,50,45,50,-,-,-,-,-,-,92-94,50,0,0
14772,22,05/10/1999,Paolo Avanzi,1.0 Stars,2.0 Stars,Normal,55,40,30,80,55,-,75,-,-,-,-,-,-,-,-,94-96,55,0,0
15294,20,03/11/2001,Juan Avila,0.5 Stars,1.5 Stars,Normal,40,40,40,45,40,35,-,-,40,-,-,-,40,45,-,88-90,45,0,0
17637,15,11/03/2005,Manuel Avila,1.5 Stars,5.0 Stars,Normal,80,50,75,80,80,80,80,-,-,-,-,-,-,-,-,90-92,70,0,0
17574,20,10/18/2000,Bill Avison,1.5 Stars,1.5 Stars,Normal,40,50,40,-,35,40,45,-,-,40,-,-,-,-,-,90-92,30,0,0
16712,18,11/22/2002,Kamil Ayman,1.5 Stars,2.5 Stars,Fragile,55,45,50,55,65,65,-,55,65,-,-,-,-,-,-,92-94,65,0,0
13541,23,09/01/1997,Brendan Ayres,2.0 Stars,2.0 Stars,Normal,45,50,35,50,50,-,-,35,-,-,-,-,-,-,-,91-93,60,0,0
13868,22,03/26/1999,Yunus Aza,1.0 Stars,1.5 Stars,Normal,50,35,35,60,50,-,75,-,-,-,-,-,-,-,-,94-96,45,0,0
16472,18,02/14/2003,Usamah Azeem,0.5 Stars,2.0 Stars,Normal,55,30,50,70,65,-,-,-,80,-,-,-,-,-,-,90-92,65,0,0
15559,24,05/16/1997,Cyrille Bacardi,1.5 Stars,1.5 Stars,Normal,40,30,45,45,-,-,50,-,-,45,-,-,30,-,-,92-94,40,0,0
14013,22,11/16/1998,Graciano Bacelar,1.5 Stars,1.5 Stars,Normal,45,35,35,50,40,55,-,-,-,-,-,-,-,50,-,92-94,40,0,0
17566,20,02/16/2001,Radi Badr,2.0 Stars,3.0 Stars,Fragile,40,50,80,40,65,-,-,50,-,-,-,-,-,-,-,86-88,65,0,0
16698,18,12/12/2002,Min-soo Baek,0.5 Stars,2.0 Stars,Normal,45,40,50,45,45,-,45,-,-,45,-,-,-,-,-,89-91,40,0,0
15546,19,10/02/2001,Astolfo Baiano,0.5 Stars,1.5 Stars,Normal,40,25,45,40,45,-,-,45,-,-,-,-,-,-,-,87-89,70,0,0
16038,19,01/03/2002,Nando Baio,0.5 Stars,1.5 Stars,Normal,45,30,30,50,50,-,-,-,-,-,-,-,-,50,-,90-92,50,0,0
13565,22,06/05/1998,Bert Baird,1.5 Stars,2.0 Stars,Durable,55,25,45,80,55,-,-,-,70,-,-,-,-,-,-,96-98,65,0,0
14180,22,03/13/1999,Alexander Baker,1.5 Stars,2.0 Stars,Normal,45,50,45,50,-,50,-,50,-,-,-,-,-,-,-,93-95,65,0,0
17210,17,10/25/2003,Eddie Balarezo,0.5 Stars,1.5 Stars,Normal,50,30,45,50,-,-,55,-,-,-,-,-,-,-,-,89-91,35,0,0
17050,18,05/15/2003,Pascoal Balazes,0.5 Stars,1.5 Stars,Normal,40,30,40,45,-,40,-,-,-,-,-,-,-,-,-,89-91,40,0,0
17513,17,10/06/2003,Nazario Balbo,0.5 Stars,1.5 Stars,Fragile,45,40,40,50,45,-,50,-,-,45,-,-,-,-,-,89-91,40,0,0
12489,24,01/31/1997,Don Balcome,1.5 Stars,1.5 Stars,Fragile,40,40,40,-,35,-,-,-,35,40,-,-,-,-,-,93-95,30,0,0
15446,21,03/19/2000,Marcel Baldato,1.5 Stars,1.5 Stars,Fragile,40,45,45,40,40,-,-,-,-,40,-,-,-,-,-,89-91,30,0,0
