ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,Left,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,Sct,SctAcc,Draft,OA Pick
16184,C,Bahir bin Hanbal,STU,INT,04/07/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,40,40,40,45,45,45,20,20,25,Mar. 1st   2021,Low,0,0
15958,SP,Abdul-Jabbar bin Harun,DEN,A,03/08/2001,L,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,Normal,-,30,25,25,20,40,30,35,35,35,Mar. 9th   2021,High,0,0
15275,RP,Humam bin Harun,AMS,R,12/24/2000,R,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Normal,Durable,-,40,40,35,25,45,45,25,25,20,May 1st   2021,High,0,0
12716,SP,Rafi bin Hatim,LDN,AA,09/24/1997,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,30,35,30,20,40,40,25,20,20,May 23rd   2021,High,0,0
17001,CL,Riyadh bin Houd,-,-,04/22/2005,R,1.5 Stars,3.0 Stars,N,N,N,N,N,L,Unknown,Normal,-,35,30,20,30,35,30,25,20,20,Jun. 5th   2021,High,0,0
12054,SP,Umayr bin Houd,SMT,AA,06/16/1996,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Outspoken,Normal,-,40,40,35,25,35,45,20,20,20,Jun. 28th   2021,V.High,0,0
12254,SS,WALID BIN IMAD,AMS,AAA,06/12/1997,L,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,Durable,-,50,50,50,45,40,50,65,50,40,May 9th   2021,High,2016,109
12096,3B,Husayn bin Isam,-,-,05/19/1996,R,1.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,Normal,-,40,45,45,40,50,50,35,40,35,Jul. 4th   2021,V.High,0,0
15798,SP,Gadiel bin Jaleel,SMT,A,05/03/2002,S,1.5 Stars,2.5 Stars,N,N,L,L,L,N,Unknown,Normal,-,30,25,30,40,35,25,30,20,20,Jun. 22nd   2021,V.High,2020,109
17249,SP,Farooq bin Jalil,RME,INT,09/03/2003,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,45,35,25,30,25,20,30,20,25,Jun. 3rd   2021,Avg,0,0
16230,CL,Ishaq bin Jamal,GAL,AAA,03/11/1999,S,2.0 Stars,3.0 Stars,N,N,H,N,H,N,Unknown,Normal,-,40,35,25,35,35,25,35,35,25,Jul. 3rd   2021,V.High,2021,18
15309,LF,Qaraja bin Jawad,LON,A,03/12/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Humble,Normal,-,40,50,40,25,45,65,35,35,35,Aug. 5th   2020,Low,0,0
16974,C,Muaz bin Jibril,-,-,10/01/2004,R,1.0 Stars,2.5 Stars,N,L,H,N,H,N,Unknown,Normal,-,65,65,45,45,55,65,25,30,20,Apr. 10th   2021,Avg,0,0
16794,C,Nail bin Kadar,-,-,05/07/2003,R,1.0 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,Normal,-,45,50,45,50,40,50,25,25,20,May 2nd   2021,High,0,0
13737,SP,Muta bin Kamal,-,-,12/08/1998,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,20,25,35,35,40,30,30,20,20,Mar. 5th   2021,V.High,0,0
12849,RP,Nuri bin Kamal,-,-,09/29/1997,R,1.5 Stars,1.5 Stars,N,H,L,N,N,N,Normal,Fragile,-,45,45,35,35,35,45,20,25,35,Jun. 12th   2021,V.High,0,0
13714,CL,Abdul-Malik bin Kameel,CUR,A,02/05/1998,L,1.5 Stars,2.0 Stars,L,L,N,H,N,N,Normal,Durable,-,35,40,35,25,45,40,35,25,20,May 31st   2021,V.High,0,0
14122,DH,Hudhayfah bin Kareem,CUR,A,02/10/1999,R,1.5 Stars,2.5 Stars,N,N,N,L,H,H,Humble,Normal,-,50,55,55,50,55,55,45,50,40,Jul. 2nd   2021,V.High,0,0
13225,SP,Abdul-Rahim bin Karif,CUR,AA,04/24/1997,L,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Normal,Normal,-,45,45,35,25,30,45,25,20,20,May 30th   2021,V.High,2017,217
17506,SP,Haitham bin Karif,HAV,INT,12/07/2003,L,1.0 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,Normal,-,30,30,25,30,30,30,25,20,20,Apr. 21st   2021,Avg,0,0
11729,RP,HUD BIN KARIF,-,-,02/14/1993,R,1.5 Stars,1.5 Stars,N,N,H,N,H,L,Sparkplug,Normal,-,25,25,30,20,30,30,25,25,20,Mar. 5th   2021,V.High,2014,190
17114,RP,Wazir bin Karif,-,-,07/05/2004,S,1.0 Stars,2.0 Stars,N,N,N,N,N,H,Unknown,Normal,-,40,35,30,30,35,25,25,20,20,May 23rd   2021,High,0,0
15593,SP,Boulus bin Karim,-,-,10/23/2001,R,1.0 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,Normal,-,45,40,20,30,45,25,25,25,20,Mar. 5th   2021,V.High,0,0
14551,3B,Nooh bin Khairy,CLE,AA,07/04/2000,R,1.5 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,Normal,-,55,60,45,55,50,65,30,35,35,May 19th   2021,V.High,2019,65
14950,RP,Nazih bin Khaldun,STU,A,06/19/1999,S,1.5 Stars,2.0 Stars,N,N,H,N,H,L,Sparkplug,Normal,-,40,40,30,25,35,40,25,20,20,Jul. 1st   2021,V.High,0,0
14602,RP,Ubadah bin Khaldun,CAL,R,12/18/2000,L,1.5 Stars,2.0 Stars,H,N,N,H,H,H,Unknown,Normal,-,25,30,30,20,30,40,30,25,20,Jun. 29th   2021,V.High,2019,218
16167,SP,Abdul-Majid bin Labib,DUB,A,05/21/2001,L,1.5 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,Fragile,-,25,25,25,30,25,25,30,20,20,May 23rd   2021,High,0,0
15452,SP,Musa bin Latif,NKO,R,05/14/2001,L,1.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,Normal,-,35,30,20,25,30,25,30,20,20,Apr. 23rd   2021,Avg,0,0
16179,RP,Tarik bin Latif,TOR,INT,12/21/2001,R,1.5 Stars,2.0 Stars,N,N,H,N,N,L,Unknown,Normal,-,25,25,25,25,25,25,30,30,30,Jun. 13th   2021,High,0,0
17104,3B,Sabeer bin Lutfi,-,-,05/18/2005,S,1.0 Stars,4.0 Stars,N,N,H,N,N,H,Unknown,Normal,-,55,55,60,75,80,55,25,35,35,May 26th   2021,High,0,0
12156,C,Makin bin Ma'mun,DEN,AAA,02/01/1995,R,2.0 Stars,2.0 Stars,L,H,H,H,N,L,Outspoken,Fragile,-,50,50,45,50,50,50,40,40,35,May 1st   2021,High,0,0
14609,SP,Avicenna bin Ma'n,AMS,AAA,03/26/1999,L,2.0 Stars,2.5 Stars,N,L,N,N,N,N,Normal,Normal,-,35,35,35,20,45,40,25,30,20,Jun. 27th   2021,V.High,0,0
12126,1B,Nazih bin Ma'n,RME,AAA,07/10/1995,L,2.5 Stars,2.5 Stars,N,N,H,N,H,N,Sparkplug,Durable,-,60,60,50,45,45,60,65,65,65,Jun. 6th   2021,V.High,0,0
15911,RP,Moosa bin Majid al Din,CAL,R,06/18/2001,R,1.0 Stars,1.5 Stars,N,H,N,H,N,N,Unknown,Normal,-,20,25,25,30,30,25,25,20,20,Jul. 2nd   2021,V.High,0,0
12892,SP,Hana bin Maudad,STU,AA,02/24/1998,R,2.0 Stars,2.5 Stars,H,N,H,N,H,N,Sparkplug,Durable,-,20,25,35,25,35,30,20,20,20,Jun. 24th   2021,V.High,2017,133
14209,3B,Nuh bin Mohammed,CAL,R,08/16/1999,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,65,65,45,20,40,55,45,35,50,Jul. 21st   2020,Low,0,0
15138,LF,Thabit bin Moosa,SMT,R,09/06/2000,L,1.5 Stars,2.5 Stars,L,L,N,N,L,H,Disruptive,Normal,-,55,55,50,50,45,55,60,45,50,Jun. 9th   2021,High,0,0
15541,LF,Nawaf bin Mu'adh,TOR,R,04/01/2001,L,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,50,50,35,25,35,50,25,30,25,May 11th   2021,High,0,0
17518,2B,Nasim bin Mubarak,DUB,INT,07/09/2004,R,1.0 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,Durable,-,50,55,45,40,45,60,45,45,50,May 12th   2021,Avg,0,0
13445,LF,Abba bin Mufeed,TOR,AA,05/10/1998,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,40,35,40,40,30,30,30,25,25,Jun. 28th   2021,High,0,0
16096,RF,Harb bin Mufid,ADE,R,05/30/2002,L,1.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,Normal,-,45,45,60,40,35,50,65,60,55,Jun. 8th   2021,V.High,0,0
14069,SS,Muneer bin Muhanned,-,-,11/21/1998,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,40,40,40,50,40,45,50,35,35,Mar. 5th   2021,V.High,0,0
16726,3B,Riyad bin Muhsin,DEN,R,03/20/2003,R,1.0 Stars,2.0 Stars,L,N,N,L,N,N,Unknown,Normal,-,50,55,50,45,45,60,40,25,20,Apr. 26th   2021,Avg,0,0
12290,SS,Hilel bin Murtadhy,CAL,MLB,04/25/1992,L,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,50,50,45,35,55,55,70,60,Jun. 21st   2021,V.High,2014,8
15113,LF,Ayman bin Na'il,VAN,A,02/18/2002,L,1.5 Stars,4.0 Stars,N,L,H,N,H,N,Unknown,Normal,-,65,75,80,55,45,80,50,55,65,Jun. 18th   2021,V.High,2020,38
12517,3B,Abdul-Hafiz bin Nabih,LON,AA,03/04/1995,L,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,Normal,-,40,45,45,35,50,55,45,45,45,Apr. 8th   2021,Avg,0,0
15656,C,Lahab bin Nadeem,RME,A,03/07/1999,R,1.5 Stars,2.0 Stars,H,N,L,N,N,N,Unknown,Durable,-,50,50,45,45,50,55,35,25,20,Mar. 14th   2021,High,2020,115
16622,CF,Sa'id bin Nadhir,CLE,INT,02/25/2003,R,1.5 Stars,5.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,65,75,80,50,60,80,65,40,35,Mar. 26th   2021,Low,0,0
15588,RF,Murtadhy bin Naim,RME,A,07/22/1998,L,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,50,40,45,75,50,30,45,40,45,Mar. 13th   2021,Avg,2020,96
12340,SP,ABU BAKR BIN NAJI,LDN,AAA,04/16/1993,R,2.0 Stars,2.0 Stars,N,N,H,N,H,H,Sparkplug,Normal,-,20,20,35,35,35,25,30,25,20,May 23rd   2021,V.High,2015,102
14694,RP,Munsif bin Nasir al Din,-,-,05/08/2000,R,1.5 Stars,2.0 Stars,N,L,L,N,N,N,Normal,Durable,-,25,30,30,30,45,40,25,25,20,Mar. 15th   2021,High,0,0
12405,RP,ABDUL-GHAFUR BIN NAWAF,LDN,A,09/23/1997,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,45,45,35,30,40,45,20,20,20,Mar. 9th   2021,Avg,2016,205
12000,SP,Na'il bin Nawfal,-,-,12/24/1995,R,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Normal,Fragile,-,35,40,30,30,40,40,25,25,25,Feb. 16th   2021,V.High,0,0
15257,3B,Affan bin Nazeeh,LON,A,10/31/2000,L,1.5 Stars,1.5 Stars,N,N,N,N,L,L,Normal,Normal,-,35,45,35,30,45,55,30,20,20,May 30th   2021,High,0,0
11958,2B,Jabbar bin Nazeem,HON,AA,09/01/1995,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,55,70,50,25,45,80,70,50,45,Jul. 8th   2020,Low,0,0
14110,2B,Nabi Ulmalhamah bin Nazim,HAV,A,07/29/1999,R,1.5 Stars,2.0 Stars,N,H,N,N,N,N,Normal,Normal,-,45,45,45,55,45,45,65,55,55,Jun. 6th   2021,V.High,0,0
13664,LF,Kasib bin Nu'man,-,-,06/25/1998,L,1.5 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,Normal,-,45,50,50,50,35,55,55,50,45,Jun. 5th   2021,V.High,0,0
13409,C,Mujahid bin Nu'man,-,-,04/19/1995,R,1.0 Stars,1.5 Stars,N,L,N,N,L,N,Normal,Normal,-,30,40,35,25,45,45,25,25,20,Apr. 6th   2021,V.High,0,0
15520,SP,Zuhair bin Omar,RME,R,01/11/2003,L,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,Normal,-,30,25,25,25,30,20,20,20,20,May 26th   2021,High,2021,178
17817,SP,Zaid bin Qadir,STU,INT,06/25/2004,R,1.0 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,-,35,30,25,40,25,30,20,25,20,May 31st   2021,Avg,0,0
15370,1B,Ziyad bin Qays,STU,INT,10/16/2001,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,50,50,50,55,45,50,35,25,20,Feb. 13th   2021,Low,0,0
13898,RP,Shafeeq bin Rafi,LAP,AA,02/27/2000,L,2.0 Stars,2.0 Stars,N,N,H,N,H,H,Normal,Fragile,-,45,45,30,25,35,45,30,25,20,Jun. 20th   2021,V.High,2018,113
15602,SS,Antar bin Rafiq,LAP,R,07/24/2001,R,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,55,55,45,50,45,50,40,45,55,Jul. 1st   2021,V.High,2020,128
11643,SP,HANNA BIN RAGHIB,DUB,MLB,08/20/1996,R,2.0 Stars,2.5 Stars,N,N,N,H,N,L,Normal,Normal,-,40,40,35,25,40,45,25,20,30,Jun. 23rd   2021,V.High,2015,125
17511,1B,Qutuz bin Rakin,ADE,INT,11/13/2004,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,65,45,40,45,80,25,20,20,20,Apr. 30th   2021,Low,0,0
16139,CF,Baha al Din bin Rashid,AMS,INT,06/23/2002,L,1.0 Stars,3.0 Stars,L,L,N,H,L,N,Unknown,Normal,-,55,50,80,60,70,45,60,50,45,Jun. 3rd   2021,High,0,0
17232,2B,Hanna bin Reda,TOK,INT,02/02/2004,R,1.0 Stars,2.0 Stars,H,H,N,L,N,H,Unknown,Normal,-,55,55,50,45,45,60,50,30,25,May 5th   2021,Avg,0,0
12540,CF,Munir bin Sa'eed,CUR,AA,05/02/1994,R,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Normal,Normal,-,40,45,50,30,40,55,60,40,30,Mar. 13th   2021,High,0,0
13852,C,Ziaul-Haq bin Sa'eed,DUB,A,08/20/1999,R,1.5 Stars,2.5 Stars,N,H,H,L,N,N,Humble,Normal,-,50,55,50,50,40,60,25,25,20,Mar. 9th   2021,High,2018,44
17164,2B,Mufid bin Sabir,-,-,05/28/2004,R,1.0 Stars,3.0 Stars,L,N,N,N,N,N,Unknown,Normal,-,55,70,80,45,45,80,70,55,50,May 5th   2021,Avg,0,0
12973,C,MUHSIN BIN SADAQAT,-,-,12/24/1993,R,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,Normal,-,45,45,50,50,45,50,35,45,35,Mar. 4th   2021,V.High,2016,76
17569,1B,Omran bin Sajid,-,-,09/29/2000,L,1.5 Stars,2.0 Stars,N,L,N,N,H,N,Unknown,Normal,-,55,60,45,40,50,70,35,25,20,Jul. 3rd   2021,Avg,0,0
16983,2B,Khayri bin Saleem,-,-,01/25/2004,S,1.0 Stars,2.0 Stars,N,H,N,H,N,N,Unknown,Normal,-,50,55,50,40,35,65,65,55,60,Mar. 30th   2021,High,0,0
15344,CF,Nuri bin Saleem,VAN,A,11/21/2000,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,50,50,50,45,40,50,75,55,45,May 29th   2021,V.High,0,0
16515,SP,Qasim bin Salih,DUB,R,11/24/2002,L,1.5 Stars,2.0 Stars,N,N,L,H,N,L,Unknown,Normal,-,25,25,25,25,25,25,35,25,25,Jun. 16th   2021,V.High,0,0
17739,SP,Shakir bin Salim,-,-,04/27/2005,R,1.0 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,Normal,-,30,30,25,40,45,30,35,25,20,May 14th   2021,Avg,0,0
16568,SP,Fawzi bin Sayyar,-,-,03/05/2003,R,1.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,Normal,-,40,30,30,30,25,20,30,25,20,Mar. 22nd   2021,Avg,0,0
15385,2B,Utbah bin Sayyid,CAL,R,02/02/2001,R,1.0 Stars,2.0 Stars,L,L,L,H,N,N,Unknown,Normal,-,55,55,45,40,45,50,60,45,40,Jun. 22nd   2021,High,0,0
16708,SP,Lutfi bin Seif al Din,ADE,INT,12/02/2002,R,0.5 Stars,1.5 Stars,N,H,H,N,H,H,Unknown,Normal,-,55,45,25,25,30,30,30,25,20,Apr. 29th   2021,Avg,0,0
16947,SP,Halim bin Shakir,-,-,12/29/2004,L,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,25,30,30,25,45,30,20,20,20,Apr. 24th   2021,High,0,0
17306,SP,Abdul-Wahid bin Shareef,NKO,INT,06/30/2004,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,30,30,30,35,40,25,20,20,20,Apr. 26th   2021,Avg,0,0
12853,SP,Adnan bin Siraj,-,-,05/27/1997,R,1.5 Stars,2.0 Stars,N,N,N,L,H,N,Humble,Normal,-,35,40,35,25,35,40,20,25,20,May 20th   2021,V.High,0,0
12280,RP,KHAIR AL DIN BIN SOFIAN,SMT,AAA,06/25/1995,L,2.0 Stars,2.0 Stars,H,L,N,H,N,N,Normal,Normal,-,40,40,35,25,40,45,25,25,20,Jun. 1st   2021,V.High,2014,217
11961,SP,Yazeed bin Suhail,AMS,AA,04/29/1996,S,2.0 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,Normal,-,45,45,30,30,40,45,30,35,30,Jun. 30th   2021,V.High,0,0
12072,RP,Khoury bin Suhayl,HON,AA,04/13/1996,R,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Normal,Normal,-,25,30,30,30,30,30,25,20,20,May 22nd   2021,V.High,0,0
14254,2B,Nail bin Sulayman,HON,A,07/12/1999,R,2.0 Stars,2.5 Stars,H,N,N,N,N,N,Normal,Durable,-,55,50,55,60,40,45,65,45,45,May 15th   2021,High,0,0
16137,RF,Mu'tasim bin Suoud,NKO,INT,04/26/2002,R,1.0 Stars,2.0 Stars,N,L,N,H,N,N,Unknown,Normal,-,50,50,50,50,50,50,35,30,35,Jun. 21st   2021,High,0,0
17828,SP,Adnan bin Talal,ADE,INT,11/07/2004,R,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,Normal,-,40,35,30,30,20,30,20,20,20,Jun. 6th   2021,Avg,0,0
11484,RP,Zayd bin Talal,DUB,MLB,10/05/1995,R,3.0 Stars,3.0 Stars,N,N,H,N,N,N,Normal,Fragile,-,45,45,35,25,40,45,25,25,20,Jun. 22nd   2021,V.High,2014,4
12328,1B,Hudhayfah bin Tamam,SMT,AA,09/26/1996,L,2.0 Stars,2.5 Stars,N,L,N,N,N,N,Normal,Normal,-,50,55,40,55,45,60,20,25,20,May 27th   2021,V.High,2015,27
17228,RP,Qutaiba bin Tamir,LAP,INT,08/08/2003,R,0.5 Stars,1.5 Stars,N,H,N,N,N,L,Unknown,Durable,-,40,30,30,20,30,25,25,25,20,May 23rd   2021,Avg,0,0
12525,2B,Ommar bin Tariq,ADE,AAA,10/15/1993,R,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,Normal,-,45,50,40,30,50,60,55,50,45,Jun. 18th   2021,V.High,0,0
14093,LF,Hashim bin Thaqib,CUR,AA,10/13/1998,R,1.5 Stars,2.0 Stars,N,N,L,L,N,N,Normal,Normal,-,55,50,45,55,40,50,65,45,40,Apr. 28th   2021,High,0,0
12151,LF,Nazim bin Ubaydah,AMS,AAA,10/25/1996,R,2.0 Stars,2.5 Stars,N,L,N,N,N,N,Normal,Normal,-,60,55,60,50,45,55,65,70,60,Jun. 29th   2021,V.High,0,0
12977,2B,JAWAD BIN UMAYR,CUR,AAA,07/06/1995,L,2.0 Stars,2.0 Stars,N,N,L,N,N,H,Prankster,Normal,-,55,55,40,40,45,50,55,45,35,Jun. 9th   2021,V.High,2016,230
17776,RP,Nadhir bin Uthman,-,-,01/05/2006,R,1.0 Stars,2.5 Stars,N,N,N,H,N,N,Unknown,Normal,-,35,30,25,25,30,30,25,20,20,May 19th   2021,Avg,0,0
14738,SP,Nasir al Din bin Wafiq,-,-,12/09/1999,R,0.5 Stars,2.0 Stars,L,L,N,H,L,N,Selfish,Normal,-,35,40,35,20,40,40,30,20,20,Mar. 11th   2021,V.High,0,0
12284,SP,HUSSEIN BIN WAJIH,-,-,05/04/1995,R,1.5 Stars,1.5 Stars,N,L,N,N,N,N,Normal,Normal,-,40,40,30,20,40,40,25,45,50,Mar. 5th   2021,V.High,2018,101
17202,SP,Hud bin Wakil,LON,INT,04/11/2003,R,0.5 Stars,1.5 Stars,L,N,L,N,L,N,Unknown,Normal,-,45,35,20,30,30,30,20,20,20,May 15th   2021,Avg,0,0
16838,SS,Kharouf bin Walid,STU,INT,02/16/2003,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,60,60,50,55,50,60,50,50,45,Mar. 26th   2021,Low,0,0
15231,2B,Sayyar bin Yasar,-,-,04/24/2001,R,1.0 Stars,1.5 Stars,N,H,H,N,H,N,Sparkplug,Normal,-,35,40,40,30,45,45,65,60,55,Sep. 30th   2020,Avg,0,0
12783,C,Asadel bin Yaseen,TOR,MLB,06/28/1997,L,2.5 Stars,2.5 Stars,N,L,N,N,H,N,Normal,Durable,-,50,50,40,45,45,50,25,30,25,Jul. 1st   2021,V.High,0,0
12506,SP,Bakir bin Yazid,-,-,11/29/1995,L,1.5 Stars,2.0 Stars,N,N,N,H,L,N,Normal,Normal,-,40,40,30,25,35,40,25,25,20,Jan. 30th   2021,V.High,0,0
17790,CF,Sameer bin Yoonus,TOR,INT,12/05/2004,L,1.0 Stars,1.5 Stars,N,N,N,N,H,N,Unknown,Normal,-,40,40,45,35,50,45,35,30,35,Apr. 25th   2021,Avg,0,0
13849,2B,Abdul-Alim bin Zaid,SMT,A,07/17/1999,R,1.5 Stars,2.5 Stars,N,H,N,N,N,N,Normal,Durable,-,65,70,55,35,40,70,65,60,60,May 31st   2021,V.High,2018,28
12974,SP,JAMAL BIN ZAID,-,-,01/22/1995,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,30,30,30,30,35,35,40,45,45,Mar. 1st   2021,V.High,0,0
12843,SP,Habib bin Zaim,CAL,AA,09/21/1997,L,2.0 Stars,2.0 Stars,L,L,L,N,L,L,Disruptive,Normal,-,40,40,30,25,45,40,20,20,20,Jul. 4th   2021,V.High,0,0
14878,CF,Shafiq bin Zuhair,TOR,A,06/27/2000,R,1.5 Stars,2.0 Stars,N,N,L,L,L,L,Unmotivated,Normal,-,50,45,50,50,35,50,55,40,35,May 26th   2021,V.High,0,0
12926,SS,COLIN BIRD,RME,AAA,02/13/1993,R,2.0 Stars,2.0 Stars,N,N,N,N,N,L,Normal,Normal,-,45,50,55,45,45,55,35,35,35,Jun. 10th   2021,V.High,2015,92
11230,LF,Jason Birkbeck,TOR,AAA,10/23/1995,R,1.5 Stars,2.0 Stars,H,L,N,N,N,L,Normal,Normal,-,65,55,50,50,40,50,30,20,20,Mar. 11th   2021,High,0,0
17119,SP,Mark Bishop,-,-,07/23/2004,L,1.5 Stars,2.5 Stars,N,H,N,H,H,N,Unknown,Normal,-,50,40,30,30,40,30,30,20,20,May 25th   2021,High,0,0
13686,SP,Hasan Bishr,-,-,04/13/1997,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,40,35,30,20,40,35,20,20,20,Jan. 8th   2021,V.High,0,0
15617,SP,Bob Black,NKO,A,09/22/2001,L,1.5 Stars,2.5 Stars,L,L,H,H,L,N,Unknown,Normal,-,25,25,20,30,25,25,30,35,35,Jul. 4th   2021,V.High,2020,17
15372,CF,David Black,SMT,AA,05/18/2001,R,2.0 Stars,5.0 Stars,H,N,N,N,H,H,Captain,Normal,-,80,80,70,35,50,80,80,75,70,Jun. 12th   2021,V.High,0,0
12241,RP,George Black,DEN,AA,10/10/1996,R,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,Normal,-,20,20,25,25,45,25,25,20,20,May 4th   2021,High,0,0
13070,LF,Jayden Black,DUB,AA,01/02/1999,R,1.5 Stars,2.0 Stars,N,N,H,L,N,L,Normal,Normal,-,50,55,45,40,30,60,30,25,20,Jun. 15th   2021,V.High,2017,104
10365,RF,Billy Blackburn,SMT,AAA,07/12/1994,R,2.5 Stars,2.5 Stars,L,L,N,H,N,N,Normal,Normal,-,55,55,50,45,45,50,60,70,65,May 29th   2021,V.High,2012,26
10471,C,Ewan Blackburn,CUR,MLB,12/25/1992,R,3.0 Stars,3.0 Stars,H,H,N,L,H,N,Captain,Normal,-,45,45,40,50,45,45,25,40,30,Jun. 27th   2021,V.High,0,0
17571,CF,Teddy Blackley,-,-,11/06/2004,L,1.0 Stars,4.0 Stars,N,H,N,H,H,N,Unknown,Normal,-,80,80,55,50,45,75,45,45,55,Apr. 16th   2021,Avg,0,0
16490,SS,Francis Blackmore,TOK,INT,10/31/2002,L,1.0 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,Normal,-,35,45,35,30,40,65,35,25,20,May 30th   2021,High,0,0
11625,3B,PHIL BLACKSTEN,NKO,AAA,03/12/1997,R,1.5 Stars,2.0 Stars,N,N,N,L,N,N,Normal,Normal,-,50,50,45,40,45,45,35,30,20,Mar. 13th   2021,High,2015,158
14623,1B,Djordje Blagojevic,-,-,01/21/2000,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,35,40,25,30,25,40,25,25,25,Feb. 9th   2021,V.High,0,0
7972,1B,Rick Blaine,AMS,MLB,01/26/1988,R,2.5 Stars,2.5 Stars,H,N,N,N,H,N,Normal,Normal,-,55,55,50,50,50,50,40,75,30,Jun. 1st   2021,V.High,2006,18
12467,SP,Reece Blair,DUB,AAA,07/22/1996,R,2.0 Stars,2.0 Stars,H,N,L,N,N,N,Captain,Normal,-,30,35,30,25,35,40,25,20,20,Jun. 29th   2021,V.High,0,0
14653,1B,Larry Blake,-,-,05/18/1999,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,45,35,35,30,50,40,45,45,Jun. 6th   2021,V.High,0,0
17427,CF,Wally Blake,NKO,INT,07/12/2004,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,45,55,80,50,60,70,65,60,50,Apr. 20th   2021,Low,0,0
7333,LF,MAX BLAKEWAY,GAL,MLB,06/22/1985,L,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,Iron Man,-,45,40,50,65,55,40,20,30,20,Jun. 6th   2021,V.High,2004,47
12681,SP,Oliver Blakey,-,-,10/03/1996,R,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,Normal,-,20,25,35,30,35,30,30,25,20,Mar. 13th   2021,V.High,0,0
14096,SP,Juan Blancas,TOK,A,04/05/1999,S,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Outspoken,Fragile,-,45,45,30,25,40,45,20,25,20,Jun. 23rd   2021,V.High,0,0
